mode,detection,write_pref,side_host_attention,side_teardown_policy,side_evasion_rate,seed,epoch,reset,mean_infection,max_infection,cache_corruption,tier3_poisoning,promotion_accuracy,side_teardown,side_active,side_teardown_count,side_sweep_count,discovered_fraction,side_writes,sanctioned_writes,ungoverned_fraction,side_cache_corruption,side_entries,evader_fraction,population_attention,chosen_attention,substrate_gap,mean_side_value
revocation,0.05,0.7,,complete,0.0,48,35,False,0.004091883859700096,0.005768592126945515,0.0,0.7142857142857143,0.29545454545454547,False,True,5,0,0.3,2,32,0.058823529411764705,0.0,2,0.0,0.05,0.05000000000000001,6.938893903907228e-18,0.0
revocation,0.05,0.7,,complete,0.0,48,36,False,0.003068912894775072,0.004326444095209136,0.0,0.7164179104477612,0.28888888888888886,True,False,6,0,0.0,11,34,0.24444444444444444,0.0,0,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,complete,0.0,48,37,False,0.002301684671081304,0.003244833071406852,0.0,0.7194244604316546,0.2857142857142857,False,True,6,0,0.1,0,41,0.0,0.0,0,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,complete,0.0,48,38,False,0.001726263503310978,0.002433624803555139,0.0,0.7163120567375887,0.28936170212765955,False,True,6,0,0.3,9,36,0.2,0.1111111111111111,9,0.0,0.05,0.05000000000000001,6.938893903907228e-18,0.0
revocation,0.05,0.7,,complete,0.0,48,39,False,0.005262951595737202,0.015714107491555242,0.0,0.7191780821917808,0.2875,True,False,7,0,0.1,8,32,0.2,0.0,0,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,complete,0.0,49,0,False,0.0,0.0,0.0,0.0,1.0,False,True,0,0,0.1,0,0,0.0,0.0,0,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,complete,0.0,49,1,False,0.0,0.0,0.16666666666666666,0.16666666666666666,0.8076923076923077,False,True,0,0,0.2,4,42,0.08695652173913043,1.0,4,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,complete,0.0,49,2,False,0.05654761904761905,0.14583333333333334,0.2222222222222222,0.2222222222222222,0.696969696969697,False,True,0,0,0.2,14,30,0.3181818181818182,0.6111111111111112,18,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,complete,0.0,49,3,False,0.10491071428571429,0.21354166666666669,0.3,0.3,0.675,False,True,0,0,0.2,3,37,0.075,0.65,21,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,complete,0.0,49,4,False,0.1599330357142857,0.27890625,0.46153846153846156,0.46153846153846156,0.6041666666666666,True,False,1,0,0.0,7,31,0.18421052631578946,0.0,0,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,complete,0.0,49,5,False,0.23533439217032967,0.3245643028846154,0.5,0.5,0.5882352941176471,False,True,1,0,0.0,0,42,0.0,0.0,0,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,complete,0.0,49,6,False,0.3015007941277473,0.36842322716346154,0.5555555555555556,0.5555555555555556,0.5714285714285714,False,True,1,0,0.0,0,41,0.0,0.0,0,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,complete,0.0,49,7,False,0.36501448448469936,0.41520630926148505,0.5,0.5454545454545454,0.546875,False,True,1,0,0.0,0,42,0.0,0.0,0,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,complete,0.0,49,8,False,0.3987608633635245,0.4364047319461138,0.4,0.52,0.5362318840579711,False,True,1,0,0.0,0,42,0.0,0.0,0,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,complete,0.0,49,9,False,0.3990706475226434,0.42730354895958533,0.3,0.5,0.52,False,True,1,0,0.1,0,45,0.0,0.0,0,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,complete,0.0,49,10,False,0.3743029856419825,0.395477661719689,0.2,0.5294117647058824,0.4939759036144578,False,True,1,0,0.3,1,34,0.02857142857142857,1.0,1,0.0,0.05,0.05000000000000001,6.938893903907228e-18,0.0
revocation,0.05,0.7,,complete,0.0,49,11,False,0.37358438208862976,0.4466082462897668,0.2,0.5789473684210527,0.4659090909090909,False,True,1,0,0.3,8,34,0.19047619047619047,0.7777777777777778,9,0.0,0.05,0.05000000000000001,6.938893903907228e-18,0.0
revocation,0.05,0.7,,complete,0.0,49,12,False,0.36114066751885326,0.45717840693954737,0.2,0.6046511627906976,0.44680851063829785,True,False,2,0,0.0,12,28,0.3,0.0,0,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,complete,0.0,49,13,False,0.3208555006391399,0.39288380520466054,0.2,0.6304347826086957,0.44,False,True,2,0,0.2,0,40,0.0,0.0,0,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,complete,0.0,49,14,False,0.29064162547935496,0.3446628539034954,0.2,0.6304347826086957,0.43137254901960786,True,False,3,0,0.0,8,36,0.18181818181818182,0.0,0,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,complete,0.0,49,15,False,0.2679812191095162,0.3084971404276215,0.15,0.64,0.4166666666666667,False,True,3,0,0.0,0,49,0.0,0.0,0,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,complete,0.0,49,16,False,0.23848591433213714,0.2688728553207161,0.15,0.660377358490566,0.41228070175438597,False,True,3,0,0.0,0,45,0.0,0.0,0,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,complete,0.0,49,17,False,0.21636443574910286,0.23915464149053708,0.1,0.6545454545454545,0.4067796610169492,False,True,3,0,0.1,0,44,0.0,0.0,0,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,complete,0.0,49,18,False,0.18727332681182715,0.2043659811179028,0.1,0.6666666666666666,0.39344262295081966,False,True,3,0,0.1,1,42,0.023255813953488372,0.0,1,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,complete,0.0,49,19,False,0.16366928082315607,0.1782744858384271,0.1,0.6779661016949152,0.384,False,True,3,0,0.1,1,41,0.023809523809523808,0.0,2,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,complete,0.0,49,20,False,0.14596624633165275,0.1587058643788203,0.1,0.6833333333333333,0.375,False,True,3,0,0.1,1,40,0.024390243902439025,0.0,3,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,complete,0.0,49,21,False,0.13268897046302527,0.14402939828411523,0.1,0.6984126984126984,0.3609022556390977,False,True,3,0,0.1,2,34,0.05555555555555555,0.0,5,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,complete,0.0,49,22,False,0.12273101356155468,0.13302204871308643,0.05,0.7058823529411765,0.3617021276595745,False,True,3,0,0.2,1,37,0.02631578947368421,0.0,6,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,complete,0.0,49,23,False,0.10365540302830886,0.11226653653481482,0.0,0.7083333333333334,0.3561643835616438,True,False,4,0,0.1,8,34,0.19047619047619047,0.0,0,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,complete,0.0,49,24,False,0.07774155227123165,0.08419990240111111,0.0,0.7105263157894737,0.3509933774834437,False,True,4,0,0.2,0,39,0.0,0.0,0,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,complete,0.0,49,25,False,0.05830616420342373,0.06314992680083334,0.0,0.7088607594936709,0.3503184713375796,True,False,5,0,0.0,2,39,0.04878048780487805,0.0,0,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,complete,0.0,49,26,False,0.0437296231525678,0.047362445100625004,0.0,0.7023809523809523,0.35365853658536583,False,True,5,0,0.0,0,40,0.0,0.0,0,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,complete,0.0,49,27,False,0.032797217364425854,0.03552183382546875,0.0,0.7045454545454546,0.34705882352941175,False,True,5,0,0.0,0,41,0.0,0.0,0,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,complete,0.0,49,28,False,0.02459791302331939,0.026641375369101564,0.0,0.7065217391304348,0.3465909090909091,False,True,5,0,0.2,0,47,0.0,0.0,0,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,complete,0.0,49,29,False,0.01844843476748954,0.019981031526826173,0.0,0.711340206185567,0.34065934065934067,True,False,6,0,0.1,7,29,0.19444444444444445,0.0,0,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,complete,0.0,49,30,False,0.013836326075617158,0.014985773645119629,0.0,0.7058823529411765,0.34554973821989526,False,True,6,0,0.1,0,36,0.0,0.0,0,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,complete,0.0,49,31,False,0.010377244556712868,0.01123933023383972,0.0,0.6981132075471698,0.3417085427135678,True,False,7,0,0.1,4,39,0.09302325581395349,0.0,0,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,complete,0.0,49,32,False,0.0077829334175346515,0.008429497675379791,0.0,0.7009345794392523,0.3399014778325123,False,True,7,0,0.2,0,46,0.0,0.0,0,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,complete,0.0,49,33,False,0.005837200063150988,0.0063221232565348435,0.0,0.6972477064220184,0.33980582524271846,True,False,8,0,0.2,8,36,0.18181818181818182,0.0,0,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,complete,0.0,49,34,False,0.0043779000473632415,0.004741592442401132,0.0,0.6982758620689655,0.3364485981308411,False,True,8,0,0.3,0,35,0.0,0.0,0,0.0,0.05,0.05000000000000001,6.938893903907228e-18,0.0
revocation,0.05,0.7,,complete,0.0,49,35,False,0.003283425035522431,0.0035561943318008493,0.0,0.6967213114754098,0.33636363636363636,False,True,8,0,0.4,9,27,0.25,0.0,9,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,complete,0.0,49,36,False,0.002462568776641823,0.002667145748850637,0.0,0.7063492063492064,0.32456140350877194,True,False,9,0,0.2,14,29,0.32558139534883723,0.0,0,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,complete,0.0,49,37,False,0.0018469265824813674,0.0020003593116379777,0.0,0.7054263565891473,0.3261802575107296,False,True,9,0,0.2,0,43,0.0,0.0,0,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,complete,0.0,49,38,False,0.0013851949368610256,0.0015002694837284833,0.0,0.7045454545454546,0.326271186440678,False,True,9,0,0.3,3,40,0.06976744186046512,0.0,3,0.0,0.05,0.05000000000000001,6.938893903907228e-18,0.0
revocation,0.05,0.7,,complete,0.0,49,39,False,0.0010388962026457692,0.0011252021127963626,0.0,0.7,0.32653061224489793,False,True,9,0,0.3,3,30,0.09090909090909091,0.0,6,0.0,0.05,0.05000000000000001,6.938893903907228e-18,0.0
revocation,0.05,0.7,,complete,0.0,50,0,False,0.0,0.0,0.0,0.0,1.0,False,True,0,0,0.0,0,0,0.0,0.0,0,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,complete,0.0,50,1,False,0.0,0.0,0.21052631578947367,0.21052631578947367,0.8214285714285714,False,True,0,0,0.1,0,42,0.0,0.0,0,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,complete,0.0,50,2,False,0.05263157894736842,0.05263157894736842,0.25,0.34782608695652173,0.7058823529411765,False,True,0,0,0.1,2,44,0.043478260869565216,0.0,2,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,complete,0.0,50,3,False,0.0975093984962406,0.10197368421052631,0.25,0.4,0.6486486486486487,False,True,0,0,0.3,0,43,0.0,0.0,2,0.0,0.05,0.05000000000000001,6.938893903907228e-18,0.0
revocation,0.05,0.7,,complete,0.0,50,4,False,0.12670347744360902,0.13898026315789475,0.15,0.43333333333333335,0.627906976744186,True,False,1,0,0.1,9,30,0.23076923076923078,0.0,0,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,complete,0.0,50,5,False,0.13252760808270675,0.14173519736842105,0.1,0.4375,0.6,False,True,1,0,0.2,0,46,0.0,0.0,0,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,complete,0.0,50,6,False,0.12439570606203008,0.1313013980263158,0.1,0.45454545454545453,0.54,False,True,1,0,0.2,14,32,0.30434782608695654,1.0,14,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,complete,0.0,50,7,False,0.11829677954652255,0.12347604851973684,0.05,0.4594594594594595,0.5535714285714286,False,True,1,0,0.3,9,29,0.23684210526315788,1.0,23,0.0,0.05,0.05000000000000001,6.938893903907228e-18,0.0
revocation,0.05,0.7,,complete,0.0,50,8,False,0.11818687037417763,0.22385703638980264,0.0,0.45,0.5409836065573771,False,True,1,0,0.4,9,37,0.1956521739130435,0.95,32,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,complete,0.0,50,9,False,0.12256872420920466,0.286642777292352,0.0,0.4666666666666667,0.5147058823529411,True,False,2,0,0.0,12,28,0.3,0.0,0,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,complete,0.0,50,10,False,0.0919265431569035,0.214982082969264,0.0,0.46808510638297873,0.5,False,True,2,0,0.1,0,43,0.0,0.0,0,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,complete,0.0,50,11,False,0.06894490736767762,0.161236562226948,0.0,0.4897959183673469,0.4868421052631579,False,True,2,0,0.1,5,38,0.11627906976744186,0.2,5,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,complete,0.0,50,12,False,0.05528010909718679,0.12092742167021099,0.0,0.5094339622641509,0.4588235294117647,True,False,3,0,0.0,1,37,0.02631578947368421,0.0,0,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,complete,0.0,50,13,False,0.041460081822890085,0.09069556625265825,0.0,0.5517241379310345,0.42391304347826086,False,True,3,0,0.2,0,31,0.0,0.0,0,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,complete,0.0,50,14,False,0.03109506136716757,0.06802167468949369,0.0,0.55,0.4166666666666667,True,False,4,0,0.0,7,34,0.17073170731707318,0.0,0,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,complete,0.0,50,15,False,0.023321296025375676,0.051016256017120266,0.0,0.5384615384615384,0.41346153846153844,False,True,4,0,0.0,0,47,0.0,0.0,0,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,complete,0.0,50,16,False,0.01749097201903176,0.0382621920128402,0.0,0.5441176470588235,0.4074074074074074,False,True,4,0,0.0,0,37,0.0,0.0,0,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,complete,0.0,50,17,False,0.013118229014273817,0.02869664400963015,0.0,0.5555555555555556,0.4017857142857143,False,True,4,0,0.0,0,46,0.0,0.0,0,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,complete,0.0,50,18,False,0.009838671760705364,0.021522483007222613,0.0,0.56,0.39316239316239315,False,True,4,0,0.3,0,45,0.0,0.0,0,0.0,0.05,0.05000000000000001,6.938893903907228e-18,0.0
revocation,0.05,0.7,,complete,0.0,50,19,False,0.007379003820529022,0.01614186225541696,0.0,0.5657894736842105,0.38016528925619836,False,True,4,0,0.3,13,26,0.3333333333333333,0.15384615384615385,13,0.0,0.05,0.05000000000000001,6.938893903907228e-18,0.0
revocation,0.05,0.7,,complete,0.0,50,20,False,0.013776011107155008,0.022560176715660234,0.0,0.5875,0.375,True,False,5,0,0.1,12,24,0.3333333333333333,0.0,0,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,complete,0.0,50,21,False,0.010332008330366255,0.016920132536745174,0.0,0.6071428571428571,0.362962962962963,False,True,5,0,0.3,0,34,0.0,0.0,0,0.0,0.05,0.05000000000000001,6.938893903907228e-18,0.0
revocation,0.05,0.7,,complete,0.0,50,22,False,0.0077490062477746915,0.01269009940255888,0.0,0.6136363636363636,0.3591549295774648,False,True,5,0,0.3,1,39,0.025,0.0,1,0.0,0.05,0.05000000000000001,6.938893903907228e-18,0.0
revocation,0.05,0.7,,complete,0.0,50,23,False,0.005811754685831019,0.00951757455191916,0.0,0.6276595744680851,0.348993288590604,False,True,5,0,0.4,7,36,0.16279069767441862,0.0,8,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,complete,0.0,50,24,False,0.004358816014373264,0.00713818091393937,0.0,0.6391752577319587,0.33766233766233766,True,False,6,0,0.0,10,28,0.2631578947368421,0.0,0,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,complete,0.0,50,25,False,0.003269112010779948,0.005353635685454528,0.0,0.6534653465346535,0.32298136645962733,False,True,6,0,0.1,0,43,0.0,0.0,0,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,complete,0.0,50,26,False,0.002451834008084961,0.004015226764090896,0.0,0.6601941747572816,0.3192771084337349,True,False,7,0,0.0,2,41,0.046511627906976744,0.0,0,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,complete,0.0,50,27,False,0.0018388755060637209,0.003011420073068172,0.0,0.6635514018691588,0.3160919540229885,False,True,7,0,0.0,0,45,0.0,0.0,0,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,complete,0.0,50,28,False,0.0013791566295477905,0.002258565054801129,0.0,0.6666666666666666,0.3202247191011236,False,True,7,0,0.0,0,40,0.0,0.0,0,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,complete,0.0,50,29,False,0.001034367472160843,0.0016939237911008467,0.0,0.6607142857142857,0.3224043715846995,False,True,7,0,0.0,0,39,0.0,0.0,0,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,complete,0.0,50,30,False,0.0007757756041206322,0.0012704428433256351,0.0,0.6724137931034483,0.32105263157894737,False,True,7,0,0.1,0,41,0.0,0.0,0,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,complete,0.0,50,31,False,0.0005818317030904742,0.0009528321324942263,0.0,0.6694214876033058,0.3197969543147208,False,True,7,0,0.1,3,40,0.06976744186046512,1.0,3,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,complete,0.0,50,32,False,0.00043637377731785564,0.0007146240993706698,0.0,0.6721311475409836,0.31527093596059114,False,True,7,0,0.2,6,44,0.12,1.0,9,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,complete,0.0,50,33,False,0.01818442319013125,0.12519825032685172,0.0,0.672,0.3140096618357488,False,True,7,0,0.3,7,36,0.16279069767441862,0.875,16,0.0,0.05,0.05000000000000001,6.938893903907228e-18,0.0
revocation,0.05,0.7,,complete,0.0,50,34,False,0.029263317392598437,0.2032736877451388,0.0,0.6466165413533834,0.3302325581395349,False,True,7,0,0.5,7,33,0.175,0.75,23,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,complete,0.0,50,35,False,0.048733202330163115,0.2462052658088541,0.0,0.6496350364963503,0.33031674208144796,True,False,8,0,0.0,11,30,0.2682926829268293,0.0,0,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,complete,0.0,50,36,False,0.03654990174762234,0.1846539493566406,0.0,0.6597222222222222,0.32456140350877194,False,True,8,0,0.2,0,34,0.0,0.0,0,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,complete,0.0,50,37,False,0.027412426310716755,0.13849046201748044,0.0,0.6533333333333333,0.3291139240506329,False,True,8,0,0.2,9,40,0.1836734693877551,0.8888888888888888,9,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,complete,0.0,50,38,False,0.03643233560605343,0.11117936346617911,0.0,0.6535947712418301,0.3305785123966942,False,True,8,0,0.3,9,32,0.21951219512195122,0.8333333333333334,18,0.0,0.05,0.05000000000000001,6.938893903907228e-18,0.0
revocation,0.05,0.7,,complete,0.0,50,39,False,0.042205204085492457,0.187551189266301,0.0,0.6558441558441559,0.32926829268292684,False,True,8,0,0.4,7,34,0.17073170731707318,0.7,25,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,complete,0.0,51,0,False,0.0,0.0,0.0,0.0,1.0,False,True,0,0,0.0,0,0,0.0,0.0,0,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,complete,0.0,51,1,False,0.0,0.0,0.14285714285714285,0.14285714285714285,0.8709677419354839,False,True,0,0,0.2,0,45,0.0,0.0,0,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,complete,0.0,51,2,False,0.03571428571428571,0.03571428571428571,0.2777777777777778,0.2777777777777778,0.7777777777777778,False,True,0,0,0.3,4,34,0.10526315789473684,0.0,4,0.0,0.05,0.05000000000000001,6.938893903907228e-18,0.0
revocation,0.05,0.7,,complete,0.0,51,3,False,0.08630952380952382,0.09623015873015874,0.2,0.3333333333333333,0.7209302325581395,True,False,1,0,0.0,11,33,0.25,0.0,0,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,complete,0.0,51,4,False,0.11473214285714287,0.12217261904761906,0.15,0.39285714285714285,0.6666666666666666,False,True,1,0,0.0,0,41,0.0,0.0,0,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,complete,0.0,51,5,False,0.12354910714285715,0.12912946428571428,0.15,0.41379310344827586,0.6481481481481481,False,True,1,0,0.0,0,40,0.0,0.0,0,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,complete,0.0,51,6,False,0.13016183035714288,0.13434709821428573,0.15,0.46875,0.6101694915254238,False,True,1,0,0.2,0,42,0.0,0.0,0,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,complete,0.0,51,7,False,0.13512137276785716,0.1382603236607143,0.1,0.47058823529411764,0.5873015873015873,False,True,1,0,0.2,3,37,0.075,0.0,3,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,complete,0.0,51,8,False,0.12455531529017859,0.12869524274553573,0.1,0.5263157894736842,0.5362318840579711,False,True,1,0,0.2,2,41,0.046511627906976744,0.0,5,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,complete,0.0,51,9,False,0.11663077218191965,0.12152143205915181,0.05,0.5333333333333333,0.5128205128205128,False,True,1,0,0.3,3,39,0.07142857142857142,0.125,8,0.0,0.05,0.05000000000000001,6.938893903907228e-18,0.0
revocation,0.05,0.7,,complete,0.0,51,10,False,0.10265165056501117,0.11301607404436387,0.0,0.5490196078431373,0.4883720930232558,False,True,1,0,0.4,10,27,0.2702702702702703,0.1111111111111111,18,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,complete,0.0,51,11,False,0.08294111887613934,0.0986509444221618,0.0,0.5636363636363636,0.4787234042553192,True,False,2,0,0.0,13,29,0.30952380952380953,0.0,0,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,complete,0.0,51,12,False,0.0622058391571045,0.07398820831662134,0.0,0.5645161290322581,0.4803921568627451,False,True,2,0,0.0,0,33,0.0,0.0,0,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,complete,0.0,51,13,False,0.04665437936782838,0.055491156237466005,0.0,0.5846153846153846,0.4537037037037037,False,True,2,0,0.0,0,43,0.0,0.0,0,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,complete,0.0,51,14,False,0.03499078452587128,0.041618367178099504,0.0,0.5797101449275363,0.45132743362831856,False,True,2,0,0.1,0,41,0.0,0.0,0,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,complete,0.0,51,15,False,0.026243088394403462,0.03121377538357463,0.0,0.589041095890411,0.4369747899159664,True,False,3,0,0.1,4,36,0.1,0.0,0,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,complete,0.0,51,16,False,0.0196823162958026,0.023410331537680972,0.0,0.5945945945945946,0.43902439024390244,False,True,3,0,0.2,0,46,0.0,0.0,0,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,complete,0.0,51,17,False,0.014761737221851947,0.017557748653260728,0.0,0.5921052631578947,0.43410852713178294,False,True,3,0,0.2,4,41,0.08888888888888889,0.75,4,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,complete,0.0,51,18,False,0.024464160059246103,0.10412581004036059,0.0,0.5925925925925926,0.42962962962962964,False,True,3,0,0.2,9,32,0.21951219512195122,0.7692307692307693,13,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,complete,0.0,51,19,False,0.03208438378069831,0.1742482036841166,0.0,0.5813953488372093,0.4326241134751773,False,True,3,0,0.2,4,31,0.11428571428571428,0.8235294117647058,17,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,complete,0.0,51,20,False,0.03876917018846491,0.23362732923367566,0.0,0.5747126436781609,0.4315068493150685,False,True,3,0,0.2,8,35,0.18604651162790697,0.75,25,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,complete,0.0,51,21,False,0.04246973478420583,0.26897049692525676,0.0,0.5869565217391305,0.4276315789473684,False,True,3,0,0.4,8,31,0.20512820512820512,0.8,33,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,complete,0.0,51,22,False,0.06042372965958294,0.3017278726939426,0.0,0.5773195876288659,0.44025157232704404,True,False,4,0,0.0,9,26,0.2571428571428571,0.0,0,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,complete,0.0,51,23,False,0.04531779724468721,0.22629590452045695,0.0,0.59,0.4294478527607362,False,True,4,0,0.1,0,44,0.0,0.0,0,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,complete,0.0,51,24,False,0.03398834793351541,0.16972192839034272,0.0,0.5961538461538461,0.4235294117647059,False,True,4,0,0.1,3,38,0.07317073170731707,0.0,3,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,complete,0.0,51,25,False,0.025491260950136558,0.12729144629275704,0.0,0.6,0.4157303370786517,True,False,5,0,0.2,6,41,0.1276595744680851,0.0,0,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,complete,0.0,51,26,False,0.019118445712602416,0.09546858471956779,0.0,0.6036036036036037,0.4134078212290503,False,True,5,0,0.3,0,43,0.0,0.0,0,0.0,0.05,0.05000000000000001,6.938893903907228e-18,0.0
revocation,0.05,0.7,,complete,0.0,51,27,False,0.014338834284451816,0.07160143853967585,0.0,0.6173913043478261,0.4,True,False,6,0,0.0,9,32,0.21951219512195122,0.0,0,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,complete,0.0,51,28,False,0.010754125713338862,0.05370107890475689,0.0,0.6271186440677966,0.39790575916230364,False,True,6,0,0.0,0,36,0.0,0.0,0,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,complete,0.0,51,29,False,0.008065594285004146,0.04027580917856766,0.0,0.6147540983606558,0.398989898989899,False,True,6,0,0.0,0,36,0.0,0.0,0,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,complete,0.0,51,30,False,0.00604919571375311,0.03020685688392575,0.0,0.616,0.39603960396039606,False,True,6,0,0.0,0,42,0.0,0.0,0,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,complete,0.0,51,31,False,0.004536896785314833,0.022655142662944314,0.0,0.6220472440944882,0.3894230769230769,False,True,6,0,0.1,0,44,0.0,0.0,0,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,complete,0.0,51,32,False,0.003402672588986124,0.016991356997208235,0.0,0.6212121212121212,0.3878504672897196,False,True,6,0,0.1,0,36,0.0,0.0,0,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,complete,0.0,51,33,False,0.0025520044417395933,0.012743517747906177,0.0,0.6165413533834586,0.39351851851851855,False,True,6,0,0.2,0,45,0.0,0.0,0,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,complete,0.0,51,34,False,0.0019140033313046949,0.009557638310929633,0.0,0.6176470588235294,0.39090909090909093,False,True,6,0,0.4,8,41,0.16326530612244897,0.875,8,0.0,0.05,0.05,0.0,0.0
